ID,F2.3.1,F2.3.2,F2.3.3,F2.3.4,F2.3.5,F2.3.6,F2.3.7,F2.3.8,F2.3.9,F2.3.10,F2.3.11,F2.3.12,F2.3.13,F2.3.14,F2.3.15,F2.3.16,F2.3.17,F2.3.18,F2.3.19,F2.3.20,F2.3.21,F2.3.22,F2.3.23,F2.3.24
114713880334,50.0,12.0,38.0,9.0,1.0,2.0,0.0,17.0,19.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
114713880631,38.0,10.0,28.0,10.0,0.0,0.0,0.0,17.0,10.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114713880634,28.0,9.0,19.0,9.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114713882136,12.0,3.0,9.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114713882731,28.0,12.0,16.0,12.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
114713882737,42.5,12.5,30.0,12.5,0.0,0.0,0.0,18.0,10.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114714082933,16.0,4.0,12.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114714280038,44.0,27.0,17.0,27.0,0.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114714280230,10.5,3.0,7.5,3.0,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114714280339,38.0,23.0,15.0,23.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114714282731,91.0,57.0,34.0,57.0,0.0,0.0,0.0,19.0,9.0,0.0,3.0,3.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114714380638,13.0,4.0,9.0,4.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
114714580539,15.0,5.0,10.0,5.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114714880037,16.0,4.0,12.0,4.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114714882734,11.0,2.0,9.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,11.0,2.0,9.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0
114714980334,22.0,12.0,10.0,12.0,0.0,0.0,0.0,5.0,4.0,0.5,0.5,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
114714982736,42.0,12.5,29.5,11.0,0.0,0.5,1.0,13.5,12.0,1.5,2.5,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0
114715080734,97.0,35.0,62.0,18.0,16.0,0.0,1.0,49.0,12.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0
114715082133,286.0,86.0,200.0,85.0,1.0,0.0,0.0,158.0,41.0,0.0,1.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.0
114715082737,51.0,13.0,38.0,9.0,3.0,0.0,1.0,23.0,13.0,2.0,0.0,0.0,51.0,13.0,38.0,9.0,3.0,0.0,1.0,23.0,13.0,2.0,0.0,0.0
114715093039,47.0,16.0,31.0,14.0,2.0,0.0,0.0,24.0,6.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
114715093138,155.0,56.0,99.0,48.0,0.0,2.0,6.0,53.0,36.0,6.0,3.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
114715093439,12.5,6.166666666666667,6.333333333333333,5.833333333333333,0.3333333333333333,0.0,0.0,3.1666666666666665,2.0,0.3333333333333333,0.8333333333333334,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0
114715093837,89.0,27.0,62.0,26.0,0.0,1.0,0.0,36.0,22.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
114715094031,20.0,4.5,15.5,4.5,0.0,0.0,0.0,9.0,5.5,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715096037,84.0,15.0,69.0,15.0,0.0,0.0,0.0,50.0,18.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715096830,40.0,20.0,20.0,18.0,0.0,2.0,0.0,12.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
114715098837,8.666666666666666,0.6666666666666666,8.0,0.6666666666666666,0.0,0.0,0.0,5.333333333333333,2.6666666666666665,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715180634,5.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
114715193032,24.5,6.5,18.0,3.5,1.0,0.0,2.0,10.5,6.5,0.0,1.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0
114715193131,53.0,21.0,32.0,16.0,4.0,0.0,1.0,17.0,13.0,1.0,1.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0
114715193535,22.0,8.0,14.0,8.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715280638,119.0,24.0,95.0,24.0,0.0,0.0,0.0,57.0,34.0,0.0,2.0,2.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715280937,101.0,22.0,79.0,22.0,0.0,0.0,0.0,61.0,17.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715291134,183.5,62.0,121.5,55.5,2.5,2.0,2.0,75.5,41.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715293031,65.5,19.0,46.5,15.5,2.5,0.0,1.0,33.5,11.0,0.5,1.0,0.5,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
114715293332,130.0,86.0,44.0,47.0,10.0,16.0,13.0,30.0,2.0,1.0,6.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715293833,19.0,4.0,15.0,4.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715380135,27.0,8.5,18.5,8.5,0.0,0.0,0.0,13.5,2.5,1.0,1.0,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
114715380535,19.0,6.0,13.0,6.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715382734,11.0,1.0,10.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715391030,32.0,17.0,15.0,15.5,0.0,1.5,0.0,9.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
114715393331,14.0,5.0,9.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715480637,80.0,40.0,40.0,26.0,4.0,6.0,4.0,28.0,8.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715482933,63.0,26.0,37.0,18.5,1.0,3.0,3.5,19.5,13.5,2.0,1.0,1.0,63.0,26.0,37.0,18.5,1.0,3.0,3.5,19.5,13.5,2.0,1.0,1.0
114715491030,192.0,51.0,141.0,51.0,0.0,0.0,0.0,99.0,40.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715491331,96.0,37.0,59.0,35.0,1.0,1.0,0.0,45.0,11.0,2.0,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA
114715491437,20.5,11.0,9.5,7.0,0.5,3.5,0.0,5.5,2.5,1.0,0.5,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0
114715493435,110.0,59.0,51.0,49.0,2.0,1.0,7.0,36.0,13.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
114715497735,19.0,6.0,13.0,6.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715498131,46.0,15.0,31.0,12.5,0.0,0.5,2.0,18.5,9.0,2.0,1.0,0.5,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
114715498534,20.0,4.0,16.0,4.0,0.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715499338,53.0,36.0,17.0,36.0,0.0,0.0,0.0,12.0,2.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
114715499839,26.25,4.75,21.5,4.75,0.0,0.0,0.0,12.75,7.0,0.5,0.75,0.5,52.5,9.5,43.0,9.5,0.0,0.0,0.0,25.5,14.0,1.0,1.5,1.0
114715580032,8.0,2.0,6.0,1.0,0.0,1.0,0.0,2.5,1.5,1.5,0.0,0.5,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,NA
114715580238,28.0,16.0,12.0,16.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715580933,75.5,41.0,34.5,41.0,0.0,0.0,0.0,23.0,10.5,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
114715582734,103.0,32.0,71.0,29.0,0.0,3.0,0.0,54.0,15.0,1.0,0.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,NA
114715582930,99.0,43.0,56.0,29.0,4.0,1.0,9.0,43.0,10.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715593238,117.0,36.0,81.0,35.0,0.0,0.0,1.0,55.0,24.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA
114715593637,45.0,13.333333333333334,31.666666666666668,10.666666666666666,0.3333333333333333,2.3333333333333335,0.0,21.666666666666668,7.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
114715593835,133.0,19.0,114.0,18.0,0.0,0.0,1.0,85.0,26.0,1.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,0.0
114715680735,64.0,36.0,28.0,15.0,7.0,14.0,0.0,12.0,8.0,1.0,5.0,2.0,64.0,36.0,28.0,15.0,7.0,14.0,0.0,12.0,8.0,1.0,5.0,2.0
114715691239,24.0,9.0,15.0,6.0,2.0,1.0,0.0,8.0,5.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
114715691335,93.0,62.0,31.0,62.0,0.0,0.0,0.0,17.0,10.0,0.0,2.0,2.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715691534,11.0,2.0,9.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715693831,28.0,14.0,14.0,14.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715780832,57.0,20.0,37.0,20.0,0.0,0.0,0.0,25.0,10.0,1.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
114715791035,46.0,9.0,37.0,9.0,0.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,46.0,9.0,37.0,9.0,0.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0
114715791232,10.4,4.0,6.4,4.0,0.0,0.0,0.0,3.6,1.6,0.0,1.0,0.2,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715793030,16.2,10.6,5.6,1.4,2.6,1.0,5.6,4.0,0.4,1.2,0.0,0.0,27.0,17.666666666666668,9.333333333333334,2.3333333333333335,4.333333333333333,1.6666666666666667,9.333333333333334,6.666666666666667,0.6666666666666666,2.0,0.0,0.0
114715793035,33.0,20.0,13.0,20.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715793239,43.0,13.0,30.0,13.0,0.0,0.0,0.0,21.0,7.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715793432,8.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,NA
114715793539,15.5,4.0,11.5,4.0,0.0,0.0,0.0,4.5,3.5,1.5,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
114715793639,32.0,13.0,19.0,13.0,0.0,0.0,0.0,14.0,4.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715880332,44.0,15.0,29.0,13.0,0.0,1.3333333333333333,0.6666666666666666,17.333333333333332,6.666666666666667,1.6666666666666667,2.0,1.3333333333333333,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
114715880435,9.666666666666666,4.333333333333333,5.333333333333333,4.333333333333333,0.0,0.0,0.0,3.3333333333333335,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715891230,37.0,12.0,25.0,12.0,0.0,0.0,0.0,15.0,9.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715891231,21.0,8.5,12.5,8.0,0.5,0.0,0.0,7.5,2.5,0.5,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
114715891538,21.0,9.0,12.0,9.0,0.0,0.0,0.0,6.5,2.0,1.0,1.5,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
114715891735,19.0,8.0,11.0,8.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715893531,63.0,36.5,26.5,14.0,6.5,12.0,4.0,19.0,5.0,1.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715980635,82.0,44.0,38.0,44.0,0.0,0.0,0.0,24.0,12.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114715980838,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114715980935,20.0,5.0,15.0,5.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715991439,51.0,12.0,39.0,12.0,0.0,0.0,0.0,21.0,15.0,0.0,3.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114715993539,46.0,15.0,31.0,14.0,1.0,0.0,0.0,20.0,10.0,0.0,1.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.0
114715993936,14.666666666666666,4.0,10.666666666666666,3.6666666666666665,0.0,0.3333333333333333,0.0,6.0,2.6666666666666665,0.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA,NA
114716080532,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114716180030,16.0,4.0,12.0,4.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114716180235,60.0,15.0,45.0,15.0,0.0,0.0,0.0,28.0,16.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114716180832,15.5,4.5,11.0,2.5,1.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,31.0,9.0,22.0,5.0,2.0,2.0,0.0,12.0,8.0,2.0,0.0,0.0
114716180836,15.0,6.0,9.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114716282135,51.0,21.0,30.0,8.0,2.0,11.0,0.0,12.0,13.0,5.0,0.0,0.0,51.0,21.0,30.0,8.0,2.0,11.0,0.0,12.0,13.0,5.0,0.0,0.0
114716480039,29.0,5.0,24.0,5.0,0.0,0.0,0.0,19.0,4.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114716582133,12.0,4.0,8.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,12.0,4.0,8.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
114716780239,9.0,1.0,8.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114716782731,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
114716880534,19.666666666666668,10.0,9.666666666666666,7.0,1.0,1.6666666666666667,0.3333333333333333,4.333333333333333,3.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,19.666666666666668,10.0,9.666666666666666,7.0,1.0,1.6666666666666667,0.3333333333333333,4.333333333333333,3.3333333333333335,0.6666666666666666,1.0,0.3333333333333333
114716880632,26.0,11.0,15.0,7.0,0.0,3.0,1.0,8.0,3.0,1.0,2.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
114716980330,12.333333333333334,4.333333333333333,8.0,4.333333333333333,0.0,0.0,0.0,4.333333333333333,2.6666666666666665,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114716980632,4.666666666666667,0.3333333333333333,4.333333333333333,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,0.0,0.0,0.0,4.666666666666667,0.3333333333333333,4.333333333333333,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,0.0,0.0,0.0
114717080530,45.0,15.0,30.0,15.0,0.0,0.0,0.0,19.0,10.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114717080636,36.5,9.5,27.0,9.5,0.0,0.0,0.0,13.0,13.0,0.0,1.0,0.0,73.0,19.0,54.0,19.0,0.0,0.0,0.0,26.0,26.0,0.0,2.0,0.0
114717180632,35.0,9.0,26.0,9.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114717182738,47.0,36.0,11.0,28.0,4.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
114717282132,14.333333333333334,3.6666666666666665,10.666666666666666,3.3333333333333335,0.0,0.3333333333333333,0.0,5.666666666666667,3.0,0.3333333333333333,1.0,0.6666666666666666,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
114717380438,57.0,33.0,24.0,27.0,2.0,3.0,1.0,18.0,4.0,1.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
114717380737,36.5,14.0,22.5,10.5,1.5,2.0,0.0,10.0,8.0,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
114717380831,16.333333333333332,6.666666666666667,9.666666666666666,3.6666666666666665,0.0,3.0,0.0,6.333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
114717480339,25.0,4.0,21.0,4.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114717482936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA
114717680834,51.5,20.0,31.5,17.5,0.5,1.5,0.5,20.5,9.0,0.5,0.5,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114717780339,27.0,9.0,18.0,9.0,0.0,0.0,0.0,11.0,5.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114717880233,6.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114717880330,119.0,45.0,74.0,44.0,1.0,0.0,0.0,56.0,11.0,0.0,4.0,3.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA
114717882133,29.0,9.0,20.0,9.0,0.0,0.0,0.0,10.5,8.5,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114717882734,42.0,8.0,34.0,8.0,0.0,0.0,0.0,23.0,11.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718080037,41.0,16.0,25.0,16.0,0.0,0.0,0.0,19.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
114718080630,10.285714285714286,3.2857142857142856,7.0,3.2857142857142856,0.0,0.0,0.0,2.0,3.5714285714285716,0.14285714285714285,1.2857142857142858,0.0,14.4,4.6,9.8,4.6,0.0,0.0,0.0,2.8,5.0,0.2,1.8,0.0
114718080631,20.0,6.0,14.0,6.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114718082730,36.0,5.0,31.0,5.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718082736,16.5,7.0,9.5,5.5,0.5,0.75,0.25,3.75,3.0,1.0,1.0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114718193035,57.0,32.0,25.0,32.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,57.0,32.0,25.0,32.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0
114718280431,21.5,10.75,10.75,10.75,0.0,0.0,0.0,6.0,2.0,0.75,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
114718280832,4.5,1.5,3.0,1.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,4.5,1.5,3.0,1.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0
114718282135,27.0,3.5,23.5,3.5,0.0,0.0,0.0,11.0,11.5,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114718282733,22.0,6.0,16.0,6.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718380138,63.0,15.0,48.0,15.0,0.0,0.0,0.0,32.0,15.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114718393037,22.0,2.0,20.0,2.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718393232,19.0,10.0,9.0,10.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,19.0,10.0,9.0,10.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0
114718480838,11.285714285714286,3.142857142857143,8.142857142857142,3.142857142857143,0.0,0.0,0.0,3.5714285714285716,4.142857142857143,0.0,0.42857142857142855,0.0,19.75,5.5,14.25,5.5,0.0,0.0,0.0,6.25,7.25,0.0,0.75,0.0
114718580032,13.0,4.0,9.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718580132,20.0,6.0,14.0,6.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718580430,34.0,11.0,23.0,11.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718580836,38.0,17.0,21.0,13.0,2.0,2.0,0.0,13.0,5.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
114718582736,42.0,26.0,16.0,26.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
114718680133,48.0,12.0,36.0,12.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
114718680230,40.0,23.0,17.0,23.0,0.0,0.0,0.0,11.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
114718680531,20.5,10.5,10.0,10.0,0.0,0.5,0.0,6.0,2.0,0.5,1.0,0.5,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
